## rows of lgbb_as_planned.txt which were not included
## in lgbb_as.txt (helpful for predicting at the remaining
## grid locations)
##
## Applied Math & Statistics Department
## University of California, Santa Cruz
## 1156 High St.
## Santa Cruz, CA 95064
##
## POC: Robert B. Gramacy (rbgramacy@ams.ucsc.edu))
## Herbert K.H. Lee (herbie@ams.ucsc.edu)
## 
## index = row number from lgbb_planned.txt
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
##
index mach alpha beta
1296 0.6 6 0
1297 0.65 6 0
1298 0.7 6 0
1299 0.75 6 0
1300 0.8 6 0
1301 0.85 6 0
1302 0.9 6 0
1303 0.95 6 0
1304 1 6 0
1305 1.05 6 0
1306 1.1 6 0
1307 1.15 6 0
1308 1.2 6 0
1309 1.25 6 0
1310 1.3 6 0
1311 1.35 6 0
1312 1.4 6 0
1313 1.45 6 0
1314 1.5 6 0
1315 1.55 6 0
1316 1.6 6 0
1317 1.65 6 0
1318 1.7 6 0
1319 1.75 6 0
1320 1.8 6 0
1321 1.85 6 0
1322 1.9 6 0
1323 1.95 6 0
1324 2 6 0
1325 2.05 6 0
1326 2.1 6 0
1327 2.15 6 0
1328 2.2 6 0
1329 2.25 6 0
1330 2.3 6 0
1331 2.35 6 0
1332 2.4 6 0
1333 2.45 6 0
1334 2.5 6 0
1335 2.55 6 0
1336 2.6 6 0
1337 2.65 6 0
1338 2.7 6 0
1339 2.75 6 0
1340 2.8 6 0
1341 2.85 6 0
1342 2.9 6 0
1343 2.95 6 0
1344 3 6 0
1345 3.05 6 0
1346 3.1 6 0
1347 3.15 6 0
1348 3.2 6 0
1349 3.25 6 0
1350 3.3 6 0
1351 3.35 6 0
1352 3.4 6 0
1353 3.45 6 0
1354 3.5 6 0
1355 3.55 6 0
1356 3.6 6 0
1357 3.65 6 0
1358 3.7 6 0
1359 3.75 6 0
1360 3.8 6 0
1361 3.85 6 0
1362 3.9 6 0
1363 3.95 6 0
1364 4 6 0
1365 4.05 6 0
1366 4.1 6 0
1367 4.15 6 0
1368 4.2 6 0
1369 4.25 6 0
1370 4.3 6 0
1371 4.35 6 0
1372 4.4 6 0
1373 4.45 6 0
1374 4.5 6 0
1375 4.55 6 0
1376 4.6 6 0
1377 4.65 6 0
1378 4.7 6 0
1379 4.75 6 0
1380 4.8 6 0
1381 4.85 6 0
1382 4.9 6 0
1383 4.95 6 0
1384 5 6 0
1385 5.05 6 0
1386 5.1 6 0
1387 5.15 6 0
1388 5.2 6 0
1389 5.25 6 0
1390 5.3 6 0
1391 5.35 6 0
1392 5.4 6 0
1393 5.45 6 0
1394 5.5 6 0
1395 5.55 6 0
1396 5.6 6 0
1397 5.65 6 0
1398 5.7 6 0
1399 5.75 6 0
1400 5.8 6 0
1401 5.85 6 0
1402 5.9 6 0
1403 5.95 6 0
1404 6 6 0
1405 0.2 7 0
1406 0.25 7 0
1407 0.3 7 0
1408 0.35 7 0
1409 0.4 7 0
1410 0.45 7 0
1411 0.5 7 0
1412 0.55 7 0
1413 0.6 7 0
1414 0.65 7 0
1415 0.7 7 0
1416 0.75 7 0
1417 0.8 7 0
1419 0.9 7 0
1421 1 7 0
1422 1.05 7 0
1423 1.1 7 0
1424 1.15 7 0
1425 1.2 7 0
1426 1.25 7 0
1427 1.3 7 0
1428 1.35 7 0
1429 1.4 7 0
1430 1.45 7 0
1431 1.5 7 0
1432 1.55 7 0
1433 1.6 7 0
1434 1.65 7 0
1435 1.7 7 0
1436 1.75 7 0
1437 1.8 7 0
1438 1.85 7 0
1439 1.9 7 0
1440 1.95 7 0
1441 2 7 0
1442 2.05 7 0
1443 2.1 7 0
1444 2.15 7 0
1445 2.2 7 0
1447 2.3 7 0
1448 2.35 7 0
1449 2.4 7 0
1450 2.45 7 0
1451 2.5 7 0
1452 2.55 7 0
1453 2.6 7 0
1454 2.65 7 0
1455 2.7 7 0
1456 2.75 7 0
1457 2.8 7 0
1458 2.85 7 0
1459 2.9 7 0
1460 2.95 7 0
1461 3 7 0
1462 3.05 7 0
1463 3.1 7 0
1464 3.15 7 0
1465 3.2 7 0
1466 3.25 7 0
1467 3.3 7 0
1468 3.35 7 0
1469 3.4 7 0
1470 3.45 7 0
1471 3.5 7 0
1472 3.55 7 0
1473 3.6 7 0
1474 3.65 7 0
1475 3.7 7 0
1476 3.75 7 0
1477 3.8 7 0
1478 3.85 7 0
1479 3.9 7 0
1480 3.95 7 0
1481 4 7 0
1482 4.05 7 0
1483 4.1 7 0
1484 4.15 7 0
1485 4.2 7 0
1486 4.25 7 0
1487 4.3 7 0
1488 4.35 7 0
1489 4.4 7 0
1490 4.45 7 0
1491 4.5 7 0
1492 4.55 7 0
1493 4.6 7 0
1494 4.65 7 0
1495 4.7 7 0
1496 4.75 7 0
1497 4.8 7 0
1498 4.85 7 0
1499 4.9 7 0
1500 4.95 7 0
1501 5 7 0
1502 5.05 7 0
1503 5.1 7 0
1504 5.15 7 0
1505 5.2 7 0
1506 5.25 7 0
1507 5.3 7 0
1508 5.35 7 0
1509 5.4 7 0
1510 5.45 7 0
1511 5.5 7 0
1512 5.55 7 0
1513 5.6 7 0
1514 5.65 7 0
1515 5.7 7 0
1516 5.75 7 0
1517 5.8 7 0
1518 5.85 7 0
1519 5.9 7 0
1520 5.95 7 0
1521 6 7 0
1522 0.2 8 0
1523 0.25 8 0
1524 0.3 8 0
1525 0.35 8 0
1526 0.4 8 0
1527 0.45 8 0
1528 0.5 8 0
1529 0.55 8 0
1530 0.6 8 0
1531 0.65 8 0
1532 0.7 8 0
1533 0.75 8 0
1534 0.8 8 0
1535 0.85 8 0
1536 0.9 8 0
1537 0.95 8 0
1538 1 8 0
1539 1.05 8 0
1540 1.1 8 0
1541 1.15 8 0
1542 1.2 8 0
1543 1.25 8 0
1544 1.3 8 0
1545 1.35 8 0
1546 1.4 8 0
1547 1.45 8 0
1548 1.5 8 0
1549 1.55 8 0
1550 1.6 8 0
1551 1.65 8 0
1552 1.7 8 0
1553 1.75 8 0
1554 1.8 8 0
1555 1.85 8 0
1556 1.9 8 0
1557 1.95 8 0
1558 2 8 0
1559 2.05 8 0
1560 2.1 8 0
1561 2.15 8 0
1562 2.2 8 0
1563 2.25 8 0
1564 2.3 8 0
1565 2.35 8 0
1566 2.4 8 0
1567 2.45 8 0
1568 2.5 8 0
1569 2.55 8 0
1570 2.6 8 0
1571 2.65 8 0
1572 2.7 8 0
1573 2.75 8 0
1574 2.8 8 0
1575 2.85 8 0
1576 2.9 8 0
1577 2.95 8 0
1578 3 8 0
1579 3.05 8 0
1580 3.1 8 0
1581 3.15 8 0
1582 3.2 8 0
1583 3.25 8 0
1584 3.3 8 0
1585 3.35 8 0
1586 3.4 8 0
1587 3.45 8 0
1588 3.5 8 0
1589 3.55 8 0
1590 3.6 8 0
1592 3.7 8 0
1593 3.75 8 0
1594 3.8 8 0
1595 3.85 8 0
1596 3.9 8 0
1597 3.95 8 0
1598 4 8 0
1599 4.05 8 0
1600 4.1 8 0
1601 4.15 8 0
1602 4.2 8 0
1603 4.25 8 0
1604 4.3 8 0
1605 4.35 8 0
1606 4.4 8 0
1607 4.45 8 0
1608 4.5 8 0
1609 4.55 8 0
1610 4.6 8 0
1611 4.65 8 0
1612 4.7 8 0
1613 4.75 8 0
1614 4.8 8 0
1615 4.85 8 0
1616 4.9 8 0
1617 4.95 8 0
1618 5 8 0
1619 5.05 8 0
1620 5.1 8 0
1621 5.15 8 0
1622 5.2 8 0
1623 5.25 8 0
1624 5.3 8 0
1625 5.35 8 0
1626 5.4 8 0
1627 5.45 8 0
1628 5.5 8 0
1629 5.55 8 0
1630 5.6 8 0
1631 5.65 8 0
1632 5.7 8 0
1633 5.75 8 0
1634 5.8 8 0
1635 5.85 8 0
1636 5.9 8 0
1637 5.95 8 0
1638 6 8 0
1639 0.2 9 0
1640 0.25 9 0
1641 0.3 9 0
1642 0.35 9 0
1643 0.4 9 0
1645 0.5 9 0
1646 0.55 9 0
1647 0.6 9 0
1648 0.65 9 0
1649 0.7 9 0
1650 0.75 9 0
1651 0.8 9 0
1652 0.85 9 0
1653 0.9 9 0
1654 0.95 9 0
1655 1 9 0
1656 1.05 9 0
1657 1.1 9 0
1658 1.15 9 0
1659 1.2 9 0
1661 1.3 9 0
1662 1.35 9 0
1663 1.4 9 0
1664 1.45 9 0
1665 1.5 9 0
1666 1.55 9 0
1667 1.6 9 0
1669 1.7 9 0
1670 1.75 9 0
1671 1.8 9 0
1672 1.85 9 0
1673 1.9 9 0
1674 1.95 9 0
1675 2 9 0
1676 2.05 9 0
1677 2.1 9 0
1678 2.15 9 0
1679 2.2 9 0
1680 2.25 9 0
1681 2.3 9 0
1682 2.35 9 0
1683 2.4 9 0
1684 2.45 9 0
1685 2.5 9 0
1686 2.55 9 0
1687 2.6 9 0
1688 2.65 9 0
1689 2.7 9 0
1690 2.75 9 0
1691 2.8 9 0
1692 2.85 9 0
1693 2.9 9 0
1694 2.95 9 0
1695 3 9 0
1696 3.05 9 0
1697 3.1 9 0
1698 3.15 9 0
1699 3.2 9 0
1700 3.25 9 0
1701 3.3 9 0
1702 3.35 9 0
1703 3.4 9 0
1704 3.45 9 0
1705 3.5 9 0
1706 3.55 9 0
1707 3.6 9 0
1708 3.65 9 0
1709 3.7 9 0
1710 3.75 9 0
1711 3.8 9 0
1712 3.85 9 0
1713 3.9 9 0
1714 3.95 9 0
1715 4 9 0
1716 4.05 9 0
1717 4.1 9 0
1718 4.15 9 0
1719 4.2 9 0
1720 4.25 9 0
1721 4.3 9 0
1722 4.35 9 0
1723 4.4 9 0
1724 4.45 9 0
1725 4.5 9 0
1726 4.55 9 0
1727 4.6 9 0
1728 4.65 9 0
1729 4.7 9 0
1730 4.75 9 0
1731 4.8 9 0
1732 4.85 9 0
1733 4.9 9 0
1734 4.95 9 0
1735 5 9 0
1736 5.05 9 0
1737 5.1 9 0
1738 5.15 9 0
1739 5.2 9 0
1740 5.25 9 0
1741 5.3 9 0
1742 5.35 9 0
1743 5.4 9 0
1744 5.45 9 0
1745 5.5 9 0
1746 5.55 9 0
1747 5.6 9 0
1748 5.65 9 0
1749 5.7 9 0
1750 5.75 9 0
1751 5.8 9 0
1752 5.85 9 0
1753 5.9 9 0
1754 5.95 9 0
1755 6 9 0
1756 0.2 10 0
1757 0.25 10 0
1758 0.3 10 0
1759 0.35 10 0
1760 0.4 10 0
1761 0.45 10 0
1762 0.5 10 0
1763 0.55 10 0
1764 0.6 10 0
1765 0.65 10 0
1766 0.7 10 0
1767 0.75 10 0
1768 0.8 10 0
1769 0.85 10 0
1770 0.9 10 0
1771 0.95 10 0
1772 1 10 0
1773 1.05 10 0
1774 1.1 10 0
1775 1.15 10 0
1776 1.2 10 0
1777 1.25 10 0
1778 1.3 10 0
1779 1.35 10 0
1780 1.4 10 0
1781 1.45 10 0
1782 1.5 10 0
1783 1.55 10 0
1784 1.6 10 0
1785 1.65 10 0
1786 1.7 10 0
1787 1.75 10 0
1788 1.8 10 0
1789 1.85 10 0
1790 1.9 10 0
1791 1.95 10 0
1792 2 10 0
1793 2.05 10 0
1794 2.1 10 0
1795 2.15 10 0
1796 2.2 10 0
1797 2.25 10 0
1798 2.3 10 0
1799 2.35 10 0
1800 2.4 10 0
1801 2.45 10 0
1802 2.5 10 0
1803 2.55 10 0
1804 2.6 10 0
1805 2.65 10 0
1806 2.7 10 0
1807 2.75 10 0
1808 2.8 10 0
1809 2.85 10 0
1810 2.9 10 0
1811 2.95 10 0
1812 3 10 0
1813 3.05 10 0
1814 3.1 10 0
1815 3.15 10 0
1816 3.2 10 0
1817 3.25 10 0
1818 3.3 10 0
1819 3.35 10 0
1820 3.4 10 0
1821 3.45 10 0
1822 3.5 10 0
1823 3.55 10 0
1824 3.6 10 0
1825 3.65 10 0
1826 3.7 10 0
1827 3.75 10 0
1828 3.8 10 0
1829 3.85 10 0
1830 3.9 10 0
1831 3.95 10 0
1832 4 10 0
1833 4.05 10 0
1834 4.1 10 0
1835 4.15 10 0
1836 4.2 10 0
1837 4.25 10 0
1838 4.3 10 0
1839 4.35 10 0
1840 4.4 10 0
1841 4.45 10 0
1842 4.5 10 0
1843 4.55 10 0
1844 4.6 10 0
1845 4.65 10 0
1846 4.7 10 0
1847 4.75 10 0
1848 4.8 10 0
1849 4.85 10 0
1850 4.9 10 0
1851 4.95 10 0
1852 5 10 0
1853 5.05 10 0
1854 5.1 10 0
1855 5.15 10 0
1856 5.2 10 0
1857 5.25 10 0
1858 5.3 10 0
1859 5.35 10 0
1860 5.4 10 0
1861 5.45 10 0
1862 5.5 10 0
1863 5.55 10 0
1864 5.6 10 0
1865 5.65 10 0
1866 5.7 10 0
1867 5.75 10 0
1868 5.8 10 0
1869 5.85 10 0
1870 5.9 10 0
1871 5.95 10 0
1872 6 10 0
1873 0.2 11 0
1874 0.25 11 0
1875 0.3 11 0
1876 0.35 11 0
1877 0.4 11 0
1878 0.45 11 0
1879 0.5 11 0
1880 0.55 11 0
1881 0.6 11 0
1882 0.65 11 0
1883 0.7 11 0
1884 0.75 11 0
1885 0.8 11 0
1886 0.85 11 0
1887 0.9 11 0
1888 0.95 11 0
1890 1.05 11 0
1891 1.1 11 0
1893 1.2 11 0
1894 1.25 11 0
1895 1.3 11 0
1896 1.35 11 0
1897 1.4 11 0
1898 1.45 11 0
1899 1.5 11 0
1900 1.55 11 0
1901 1.6 11 0
1902 1.65 11 0
1904 1.75 11 0
1905 1.8 11 0
1906 1.85 11 0
1907 1.9 11 0
1908 1.95 11 0
1909 2 11 0
1910 2.05 11 0
1911 2.1 11 0
1912 2.15 11 0
1913 2.2 11 0
1914 2.25 11 0
1915 2.3 11 0
1916 2.35 11 0
1917 2.4 11 0
1918 2.45 11 0
1919 2.5 11 0
1920 2.55 11 0
1921 2.6 11 0
1922 2.65 11 0
1923 2.7 11 0
1924 2.75 11 0
1925 2.8 11 0
1926 2.85 11 0
1927 2.9 11 0
1928 2.95 11 0
1929 3 11 0
1930 3.05 11 0
1931 3.1 11 0
1932 3.15 11 0
1933 3.2 11 0
1934 3.25 11 0
1935 3.3 11 0
1936 3.35 11 0
1937 3.4 11 0
1938 3.45 11 0
1939 3.5 11 0
1940 3.55 11 0
1941 3.6 11 0
1942 3.65 11 0
1943 3.7 11 0
1944 3.75 11 0
1945 3.8 11 0
1946 3.85 11 0
1947 3.9 11 0
1948 3.95 11 0
1949 4 11 0
1950 4.05 11 0
1951 4.1 11 0
1952 4.15 11 0
1953 4.2 11 0
1954 4.25 11 0
1955 4.3 11 0
1956 4.35 11 0
1957 4.4 11 0
1958 4.45 11 0
1959 4.5 11 0
1960 4.55 11 0
1961 4.6 11 0
1962 4.65 11 0
1963 4.7 11 0
1964 4.75 11 0
1965 4.8 11 0
1966 4.85 11 0
1967 4.9 11 0
1968 4.95 11 0
1969 5 11 0
1970 5.05 11 0
1971 5.1 11 0
1972 5.15 11 0
1973 5.2 11 0
1974 5.25 11 0
1975 5.3 11 0
1976 5.35 11 0
1977 5.4 11 0
1978 5.45 11 0
1979 5.5 11 0
1980 5.55 11 0
1981 5.6 11 0
1982 5.65 11 0
1983 5.7 11 0
1984 5.75 11 0
1985 5.8 11 0
1986 5.85 11 0
1987 5.9 11 0
1988 5.95 11 0
1989 6 11 0
1990 0.2 12 0
1991 0.25 12 0
1993 0.35 12 0
1994 0.4 12 0
1995 0.45 12 0
1996 0.5 12 0
1997 0.55 12 0
1998 0.6 12 0
1999 0.65 12 0
2000 0.7 12 0
2001 0.75 12 0
2002 0.8 12 0
2003 0.85 12 0
2004 0.9 12 0
2005 0.95 12 0
2006 1 12 0
2007 1.05 12 0
2008 1.1 12 0
2009 1.15 12 0
2011 1.25 12 0
2012 1.3 12 0
2013 1.35 12 0
2014 1.4 12 0
2015 1.45 12 0
2016 1.5 12 0
2017 1.55 12 0
2018 1.6 12 0
2019 1.65 12 0
2020 1.7 12 0
2021 1.75 12 0
2022 1.8 12 0
2023 1.85 12 0
2024 1.9 12 0
2025 1.95 12 0
2026 2 12 0
2027 2.05 12 0
2028 2.1 12 0
2029 2.15 12 0
2030 2.2 12 0
2031 2.25 12 0
2032 2.3 12 0
2033 2.35 12 0
2034 2.4 12 0
2035 2.45 12 0
2036 2.5 12 0
2037 2.55 12 0
2038 2.6 12 0
2039 2.65 12 0
2040 2.7 12 0
2041 2.75 12 0
2042 2.8 12 0
2043 2.85 12 0
2044 2.9 12 0
2045 2.95 12 0
2046 3 12 0
2047 3.05 12 0
2048 3.1 12 0
2049 3.15 12 0
2050 3.2 12 0
2051 3.25 12 0
2052 3.3 12 0
2053 3.35 12 0
2054 3.4 12 0
2055 3.45 12 0
2056 3.5 12 0
2057 3.55 12 0
2058 3.6 12 0
2059 3.65 12 0
2060 3.7 12 0
2061 3.75 12 0
2062 3.8 12 0
2063 3.85 12 0
2064 3.9 12 0
2065 3.95 12 0
2066 4 12 0
2067 4.05 12 0
2068 4.1 12 0
2069 4.15 12 0
2070 4.2 12 0
2071 4.25 12 0
2072 4.3 12 0
2073 4.35 12 0
2074 4.4 12 0
2075 4.45 12 0
2076 4.5 12 0
2077 4.55 12 0
2078 4.6 12 0
2079 4.65 12 0
2080 4.7 12 0
2081 4.75 12 0
2082 4.8 12 0
2083 4.85 12 0
2084 4.9 12 0
2085 4.95 12 0
2086 5 12 0
2087 5.05 12 0
2088 5.1 12 0
2089 5.15 12 0
2090 5.2 12 0
2091 5.25 12 0
2092 5.3 12 0
2093 5.35 12 0
2094 5.4 12 0
2095 5.45 12 0
2096 5.5 12 0
2097 5.55 12 0
2098 5.6 12 0
2099 5.65 12 0
2100 5.7 12 0
2101 5.75 12 0
2102 5.8 12 0
2103 5.85 12 0
2104 5.9 12 0
2105 5.95 12 0
2106 6 12 0
2107 0.2 13 0
2108 0.25 13 0
2109 0.3 13 0
2110 0.35 13 0
2111 0.4 13 0
2112 0.45 13 0
2113 0.5 13 0
2114 0.55 13 0
2115 0.6 13 0
2116 0.65 13 0
2117 0.7 13 0
2118 0.75 13 0
2119 0.8 13 0
2120 0.85 13 0
2121 0.9 13 0
2122 0.95 13 0
2123 1 13 0
2124 1.05 13 0
2125 1.1 13 0
2126 1.15 13 0
2127 1.2 13 0
2128 1.25 13 0
2129 1.3 13 0
2130 1.35 13 0
2131 1.4 13 0
2132 1.45 13 0
2133 1.5 13 0
2134 1.55 13 0
2135 1.6 13 0
2136 1.65 13 0
2137 1.7 13 0
2138 1.75 13 0
2139 1.8 13 0
2140 1.85 13 0
2141 1.9 13 0
2142 1.95 13 0
2143 2 13 0
2144 2.05 13 0
2145 2.1 13 0
2146 2.15 13 0
2147 2.2 13 0
2148 2.25 13 0
2149 2.3 13 0
2150 2.35 13 0
2151 2.4 13 0
2152 2.45 13 0
2153 2.5 13 0
2154 2.55 13 0
2155 2.6 13 0
2156 2.65 13 0
2157 2.7 13 0
2158 2.75 13 0
2159 2.8 13 0
2160 2.85 13 0
2161 2.9 13 0
2162 2.95 13 0
2163 3 13 0
2164 3.05 13 0
2165 3.1 13 0
2166 3.15 13 0
2167 3.2 13 0
2168 3.25 13 0
2169 3.3 13 0
2170 3.35 13 0
2171 3.4 13 0
2172 3.45 13 0
2173 3.5 13 0
2174 3.55 13 0
2175 3.6 13 0
2176 3.65 13 0
2177 3.7 13 0
2178 3.75 13 0
2179 3.8 13 0
2180 3.85 13 0
2181 3.9 13 0
2182 3.95 13 0
2183 4 13 0
2184 4.05 13 0
2185 4.1 13 0
2186 4.15 13 0
2187 4.2 13 0
2188 4.25 13 0
2189 4.3 13 0
2190 4.35 13 0
2191 4.4 13 0
2192 4.45 13 0
2193 4.5 13 0
2194 4.55 13 0
2195 4.6 13 0
2196 4.65 13 0
2197 4.7 13 0
2198 4.75 13 0
2199 4.8 13 0
2200 4.85 13 0
2201 4.9 13 0
2202 4.95 13 0
2203 5 13 0
2204 5.05 13 0
2205 5.1 13 0
2206 5.15 13 0
2207 5.2 13 0
2208 5.25 13 0
2209 5.3 13 0
2210 5.35 13 0
2211 5.4 13 0
2212 5.45 13 0
2213 5.5 13 0
2214 5.55 13 0
2215 5.6 13 0
2216 5.65 13 0
2217 5.7 13 0
2218 5.75 13 0
2219 5.8 13 0
2220 5.85 13 0
2221 5.9 13 0
2222 5.95 13 0
2223 6 13 0
2224 0.2 14 0
2225 0.25 14 0
2226 0.3 14 0
2227 0.35 14 0
2229 0.45 14 0
2230 0.5 14 0
2231 0.55 14 0
2232 0.6 14 0
2233 0.65 14 0
2234 0.7 14 0
2236 0.8 14 0
2237 0.85 14 0
2238 0.9 14 0
2239 0.95 14 0
2240 1 14 0
2241 1.05 14 0
2242 1.1 14 0
2243 1.15 14 0
2244 1.2 14 0
2245 1.25 14 0
2246 1.3 14 0
2247 1.35 14 0
2248 1.4 14 0
2249 1.45 14 0
2251 1.55 14 0
2252 1.6 14 0
2253 1.65 14 0
2254 1.7 14 0
2255 1.75 14 0
2256 1.8 14 0
2257 1.85 14 0
2258 1.9 14 0
2259 1.95 14 0
2260 2 14 0
2261 2.05 14 0
2262 2.1 14 0
2263 2.15 14 0
2264 2.2 14 0
2265 2.25 14 0
2266 2.3 14 0
2267 2.35 14 0
2268 2.4 14 0
2269 2.45 14 0
2270 2.5 14 0
2271 2.55 14 0
2272 2.6 14 0
2273 2.65 14 0
2274 2.7 14 0
2275 2.75 14 0
2276 2.8 14 0
2277 2.85 14 0
2278 2.9 14 0
2279 2.95 14 0
2280 3 14 0
2281 3.05 14 0
2282 3.1 14 0
2283 3.15 14 0
2284 3.2 14 0
2285 3.25 14 0
2286 3.3 14 0
2287 3.35 14 0
2288 3.4 14 0
2289 3.45 14 0
2290 3.5 14 0
2291 3.55 14 0
2292 3.6 14 0
2293 3.65 14 0
2294 3.7 14 0
2295 3.75 14 0
2296 3.8 14 0
2297 3.85 14 0
2298 3.9 14 0
2299 3.95 14 0
2300 4 14 0
2301 4.05 14 0
2303 4.15 14 0
2304 4.2 14 0
2305 4.25 14 0
2306 4.3 14 0
2307 4.35 14 0
2308 4.4 14 0
2309 4.45 14 0
2310 4.5 14 0
2311 4.55 14 0
2312 4.6 14 0
2313 4.65 14 0
2314 4.7 14 0
2315 4.75 14 0
2316 4.8 14 0
2317 4.85 14 0
2318 4.9 14 0
2319 4.95 14 0
2320 5 14 0
2321 5.05 14 0
2322 5.1 14 0
2323 5.15 14 0
2324 5.2 14 0
2325 5.25 14 0
2326 5.3 14 0
2327 5.35 14 0
2328 5.4 14 0
2329 5.45 14 0
2330 5.5 14 0
2331 5.55 14 0
2332 5.6 14 0
2333 5.65 14 0
2334 5.7 14 0
2335 5.75 14 0
2336 5.8 14 0
2337 5.85 14 0
2338 5.9 14 0
2339 5.95 14 0
2340 6 14 0
2341 0.2 15 0
2342 0.25 15 0
2343 0.3 15 0
2344 0.35 15 0
2345 0.4 15 0
2346 0.45 15 0
2347 0.5 15 0
2348 0.55 15 0
2349 0.6 15 0
2350 0.65 15 0
2351 0.7 15 0
2353 0.8 15 0
2354 0.85 15 0
2355 0.9 15 0
2356 0.95 15 0
2357 1 15 0
2358 1.05 15 0
2359 1.1 15 0
2360 1.15 15 0
2361 1.2 15 0
2362 1.25 15 0
2363 1.3 15 0
2364 1.35 15 0
2366 1.45 15 0
2367 1.5 15 0
2368 1.55 15 0
2369 1.6 15 0
2370 1.65 15 0
2371 1.7 15 0
2372 1.75 15 0
2373 1.8 15 0
2374 1.85 15 0
2375 1.9 15 0
2376 1.95 15 0
2377 2 15 0
2378 2.05 15 0
2379 2.1 15 0
2380 2.15 15 0
2381 2.2 15 0
2382 2.25 15 0
2383 2.3 15 0
2384 2.35 15 0
2385 2.4 15 0
2386 2.45 15 0
2387 2.5 15 0
2388 2.55 15 0
2389 2.6 15 0
2390 2.65 15 0
2391 2.7 15 0
2392 2.75 15 0
2393 2.8 15 0
2394 2.85 15 0
2395 2.9 15 0
2396 2.95 15 0
2397 3 15 0
2398 3.05 15 0
2399 3.1 15 0
2400 3.15 15 0
2401 3.2 15 0
2402 3.25 15 0
2403 3.3 15 0
2404 3.35 15 0
2405 3.4 15 0
2406 3.45 15 0
2407 3.5 15 0
2408 3.55 15 0
2409 3.6 15 0
2410 3.65 15 0
2411 3.7 15 0
2412 3.75 15 0
2413 3.8 15 0
2414 3.85 15 0
2415 3.9 15 0
2416 3.95 15 0
2417 4 15 0
2418 4.05 15 0
2419 4.1 15 0
2420 4.15 15 0
2421 4.2 15 0
2422 4.25 15 0
2423 4.3 15 0
2424 4.35 15 0
2425 4.4 15 0
2426 4.45 15 0
2427 4.5 15 0
2428 4.55 15 0
2429 4.6 15 0
2430 4.65 15 0
2431 4.7 15 0
2432 4.75 15 0
2433 4.8 15 0
2434 4.85 15 0
2435 4.9 15 0
2436 4.95 15 0
2437 5 15 0
2438 5.05 15 0
2439 5.1 15 0
2440 5.15 15 0
2441 5.2 15 0
2442 5.25 15 0
2443 5.3 15 0
2444 5.35 15 0
2445 5.4 15 0
2446 5.45 15 0
2447 5.5 15 0
2448 5.55 15 0
2449 5.6 15 0
2450 5.65 15 0
2451 5.7 15 0
2452 5.75 15 0
2453 5.8 15 0
2454 5.85 15 0
2455 5.9 15 0
2456 5.95 15 0
2457 6 15 0
2458 0.2 16 0
2459 0.25 16 0
2460 0.3 16 0
2461 0.35 16 0
2462 0.4 16 0
2463 0.45 16 0
2465 0.55 16 0
2466 0.6 16 0
2467 0.65 16 0
2468 0.7 16 0
2469 0.75 16 0
2470 0.8 16 0
2471 0.85 16 0
2474 1 16 0
2475 1.05 16 0
2476 1.1 16 0
2477 1.15 16 0
2478 1.2 16 0
2479 1.25 16 0
2480 1.3 16 0
2481 1.35 16 0
2482 1.4 16 0
2483 1.45 16 0
2484 1.5 16 0
2485 1.55 16 0
2486 1.6 16 0
2487 1.65 16 0
2488 1.7 16 0
2489 1.75 16 0
2490 1.8 16 0
2491 1.85 16 0
2492 1.9 16 0
2493 1.95 16 0
2494 2 16 0
2495 2.05 16 0
2496 2.1 16 0
2497 2.15 16 0
2498 2.2 16 0
2499 2.25 16 0
2500 2.3 16 0
2501 2.35 16 0
2502 2.4 16 0
2503 2.45 16 0
2504 2.5 16 0
2505 2.55 16 0
2506 2.6 16 0
2507 2.65 16 0
2508 2.7 16 0
2509 2.75 16 0
2510 2.8 16 0
2511 2.85 16 0
2512 2.9 16 0
2513 2.95 16 0
2514 3 16 0
2515 3.05 16 0
2516 3.1 16 0
2517 3.15 16 0
2518 3.2 16 0
2519 3.25 16 0
2520 3.3 16 0
2521 3.35 16 0
2522 3.4 16 0
2523 3.45 16 0
2524 3.5 16 0
2525 3.55 16 0
2526 3.6 16 0
2527 3.65 16 0
2528 3.7 16 0
2530 3.8 16 0
2531 3.85 16 0
2532 3.9 16 0
2533 3.95 16 0
2534 4 16 0
2535 4.05 16 0
2536 4.1 16 0
2537 4.15 16 0
2538 4.2 16 0
2539 4.25 16 0
2540 4.3 16 0
2541 4.35 16 0
2542 4.4 16 0
2543 4.45 16 0
2544 4.5 16 0
2545 4.55 16 0
2546 4.6 16 0
2547 4.65 16 0
2548 4.7 16 0
2549 4.75 16 0
2550 4.8 16 0
2551 4.85 16 0
2552 4.9 16 0
2553 4.95 16 0
2554 5 16 0
2555 5.05 16 0
2556 5.1 16 0
2557 5.15 16 0
2558 5.2 16 0
2559 5.25 16 0
2560 5.3 16 0
2561 5.35 16 0
2562 5.4 16 0
2563 5.45 16 0
2564 5.5 16 0
2565 5.55 16 0
2566 5.6 16 0
2567 5.65 16 0
2568 5.7 16 0
2569 5.75 16 0
2570 5.8 16 0
2571 5.85 16 0
2572 5.9 16 0
2573 5.95 16 0
2574 6 16 0
2575 0.2 17 0
2576 0.25 17 0
2577 0.3 17 0
2578 0.35 17 0
2579 0.4 17 0
2580 0.45 17 0
